date,source,medium,new_users,sessions,engaged_sessions,engagement_rate,transactions,total_revenue
2025-10-22,google,organic,159,215,157,0.73,15,2958.29
2025-10-22,tiktok,social,327,403,301,0.75,24,5492.6
2025-10-22,google,cpc,102,145,87,0.61,9,2104.06
2025-10-22,google,organic,62,90,64,0.71,5,892.04
2025-10-22,tiktok,social,138,189,140,0.74,12,2430.25
2025-10-22,tiktok,social,353,482,273,0.57,29,5734.34
2025-10-23,email,newsletter,86,112,72,0.65,1,308.86
2025-10-23,instagram,social,48,61,38,0.63,1,321.87
2025-10-23,email,newsletter,75,111,63,0.57,3,860.1
2025-10-23,google,organic,53,66,37,0.57,2,542.67
2025-10-23,tiktok,social,72,96,57,0.6,2,563.22
2025-10-23,tiktok,social,44,63,40,0.64,2,564.65
2025-10-23,email,newsletter,115,140,84,0.6,3,681.5
2025-10-24,instagram,social,116,154,90,0.59,3,780.35
2025-10-24,google,cpc,83,105,68,0.65,1,284.02
2025-10-24,google,organic,101,148,100,0.68,4,1080.76
2025-10-24,tiktok,social,54,67,45,0.69,1,303.59
2025-10-24,email,newsletter,150,180,122,0.68,5,1371.95
2025-10-24,email,newsletter,36,48,31,0.65,0,0.0
2025-10-24,tiktok,social,134,179,113,0.63,6,1914.64
2025-10-24,email,newsletter,62,75,40,0.54,1,232.52
2025-10-24,google,organic,75,103,52,0.51,2,568.44
2025-10-24,google,cpc,127,159,104,0.66,4,1279.73
2025-10-25,instagram,social,175,249,146,0.59,13,3151.63
2025-10-25,instagram,social,204,259,180,0.7,13,2999.42
2025-10-25,instagram,social,84,104,54,0.52,5,1248.58
2025-10-25,google,cpc,153,222,124,0.56,11,2686.17
2025-10-25,tiktok,social,54,66,40,0.62,3,780.2
2025-10-25,direct,(none),183,237,135,0.57,10,2497.75
2025-10-26,tiktok,social,217,282,195,0.69,14,2921.94
2025-10-26,direct,(none),215,281,159,0.57,10,2219.87
2025-10-26,google,cpc,93,117,73,0.63,6,1231.43
2025-10-26,direct,(none),136,191,111,0.58,9,2242.98
2025-10-26,instagram,social,209,253,155,0.61,9,1856.1
2025-10-26,instagram,social,264,327,224,0.69,15,3831.19
2025-10-26,direct,(none),211,271,160,0.59,12,2472.32
2025-10-26,google,cpc,253,324,193,0.6,16,3396.21
2025-10-26,google,cpc,184,275,180,0.66,14,3181.85
2025-10-27,instagram,social,92,110,76,0.69,6,1542.26
2025-10-27,google,cpc,233,287,166,0.58,14,3402.87
2025-10-27,instagram,social,36,49,33,0.69,2,427.2
2025-10-27,tiktok,social,224,278,165,0.6,11,2385.2
2025-10-27,email,newsletter,86,114,75,0.67,4,952.07
2025-10-28,google,organic,96,121,61,0.51,6,1405.2
2025-10-28,google,cpc,96,135,76,0.57,6,1379.57
2025-10-28,google,organic,312,414,262,0.63,18,4642.04
2025-10-28,tiktok,social,164,211,130,0.62,13,2625.28
2025-10-28,instagram,social,318,406,256,0.63,19,4989.23
2025-10-28,email,newsletter,258,386,211,0.55,20,5043.03
2025-10-28,direct,(none),222,314,164,0.52,18,3531.33
2025-10-28,google,cpc,173,256,174,0.68,13,3092.01
2025-10-28,google,cpc,246,302,184,0.61,13,2839.72
2025-10-28,google,organic,136,173,104,0.6,7,1407.5
2025-10-28,direct,(none),220,315,208,0.66,18,3323.2
2025-10-28,google,cpc,173,211,137,0.65,9,2079.05
2025-10-29,email,newsletter,140,188,107,0.57,5,1306.4
2025-10-29,google,cpc,69,102,51,0.51,3,829.65
2025-10-29,tiktok,social,89,111,62,0.56,1,271.68
2025-10-29,instagram,social,28,36,25,0.7,0,0.0
2025-10-30,tiktok,social,119,161,92,0.58,4,938.63
2025-10-30,tiktok,social,77,94,65,0.69,2,646.47
2025-10-30,google,cpc,64,87,46,0.53,1,286.61
2025-10-30,instagram,social,131,182,113,0.62,4,1002.67
2025-10-30,instagram,social,95,116,70,0.6,2,582.04
2025-10-30,direct,(none),73,94,62,0.66,2,640.74
2025-10-30,email,newsletter,110,134,68,0.51,3,754.58
2025-10-30,google,cpc,128,189,107,0.57,5,1549.65
2025-10-31,direct,(none),125,177,95,0.54,6,1453.88
2025-10-31,google,organic,20,25,12,0.51,0,0.0
2025-10-31,google,cpc,20,29,15,0.53,0,0.0
2025-10-31,google,cpc,24,35,23,0.68,0,0.0
2025-10-31,instagram,social,73,103,67,0.66,3,866.8
2025-10-31,email,newsletter,67,100,63,0.63,1,309.62
2025-10-31,tiktok,social,21,27,15,0.59,0,0.0
2025-10-31,email,newsletter,107,145,85,0.59,4,1075.96
2025-10-31,email,newsletter,30,39,24,0.62,1,241.53
2025-10-31,tiktok,social,124,172,99,0.58,5,1320.62
2025-10-31,google,organic,77,112,65,0.58,3,862.65
2025-10-31,email,newsletter,57,77,48,0.63,2,645.47
2025-10-31,email,newsletter,53,74,50,0.68,1,245.84
2025-11-01,direct,(none),90,134,70,0.53,5,1194.43
2025-11-01,tiktok,social,167,228,158,0.7,11,2572.36
2025-11-01,google,organic,252,335,205,0.61,13,3089.38
2025-11-02,instagram,social,70,84,48,0.58,4,803.35
2025-11-02,email,newsletter,156,223,154,0.69,9,2280.13
2025-11-02,tiktok,social,205,267,150,0.57,15,4020.09
2025-11-02,email,newsletter,194,285,151,0.53,13,2629.75
2025-11-02,google,cpc,103,135,70,0.52,5,1105.79
2025-11-03,instagram,social,99,141,76,0.54,3,736.11
2025-11-03,google,cpc,149,208,131,0.63,4,934.08
2025-11-03,email,newsletter,42,61,35,0.59,2,577.5
2025-11-03,google,cpc,56,81,50,0.62,1,295.1
2025-11-03,google,organic,62,74,47,0.64,1,263.59
2025-11-03,google,organic,57,71,48,0.68,1,232.13
2025-11-03,email,newsletter,40,57,31,0.56,1,258.55
2025-11-03,email,newsletter,102,146,74,0.51,4,1026.15
2025-11-03,google,cpc,126,169,107,0.64,3,715.63
2025-11-03,tiktok,social,102,134,73,0.55,3,791.65
2025-11-04,google,organic,184,243,163,0.67,13,3388.84
2025-11-04,instagram,social,217,311,207,0.67,17,4108.45
2025-11-04,google,organic,186,226,157,0.7,12,2978.05
2025-11-04,google,cpc,252,334,195,0.59,16,3628.79
2025-11-04,instagram,social,160,231,118,0.51,12,2476.01
2025-11-04,direct,(none),219,283,148,0.53,12,3162.85
2025-11-05,email,newsletter,150,181,100,0.55,7,1688.09
2025-11-05,google,cpc,176,213,124,0.59,5,1164.19
2025-11-05,tiktok,social,40,49,32,0.66,1,248.28
2025-11-05,direct,(none),41,51,32,0.63,1,225.91
2025-11-05,google,cpc,54,74,48,0.66,3,662.47
2025-11-05,email,newsletter,48,61,42,0.69,2,498.17
2025-11-05,google,organic,185,237,155,0.66,7,1978.94
2025-11-05,tiktok,social,174,213,126,0.59,5,1303.76
2025-11-06,tiktok,social,88,119,69,0.58,4,1043.64
2025-11-06,email,newsletter,236,296,159,0.54,17,3947.8
2025-11-06,google,organic,62,77,48,0.63,3,713.29
2025-11-06,google,organic,173,251,158,0.63,10,1868.87
2025-11-06,google,cpc,276,341,212,0.62,15,3502.29
2025-11-07,tiktok,social,191,260,138,0.53,12,3133.25
2025-11-07,direct,(none),127,174,120,0.69,7,1340.57
2025-11-07,email,newsletter,148,193,109,0.56,8,1813.16
2025-11-07,google,cpc,218,315,211,0.67,15,4114.59
2025-11-07,email,newsletter,153,187,115,0.62,8,2039.87
2025-11-07,tiktok,social,220,311,163,0.53,15,3772.26
2025-11-07,direct,(none),248,340,203,0.6,19,5198.0
2025-11-07,tiktok,social,123,180,112,0.63,10,2470.48
2025-11-07,email,newsletter,131,188,108,0.58,10,2102.54
2025-11-07,google,cpc,129,163,96,0.59,8,1671.79
2025-11-08,google,cpc,172,213,112,0.53,10,2647.47
2025-11-08,tiktok,social,144,206,111,0.54,8,1944.15
2025-11-08,google,cpc,195,256,137,0.54,12,2459.11
2025-11-08,google,cpc,72,101,69,0.69,3,669.89
2025-11-08,email,newsletter,115,151,92,0.61,5,1368.51
2025-11-09,instagram,social,88,129,87,0.68,5,1261.57
2025-11-09,email,newsletter,76,113,70,0.63,4,836.32
2025-11-09,direct,(none),67,86,58,0.68,3,843.76
2025-11-09,google,cpc,156,229,155,0.68,7,1581.95
2025-11-09,direct,(none),201,264,141,0.53,10,2026.34
2025-11-09,instagram,social,60,87,50,0.58,3,818.93
2025-11-10,instagram,social,49,61,42,0.7,1,235.76
2025-11-10,google,cpc,172,212,147,0.7,9,2252.88
2025-11-10,tiktok,social,121,153,93,0.61,6,1481.05
2025-11-10,instagram,social,235,314,218,0.7,14,3617.43
2025-11-10,google,cpc,147,191,119,0.62,8,1711.99
2025-11-11,google,organic,114,147,91,0.62,3,766.07
2025-11-11,email,newsletter,109,162,109,0.68,3,829.38
2025-11-11,email,newsletter,101,122,70,0.58,1,234.76
2025-11-11,email,newsletter,103,153,88,0.58,4,942.32
2025-11-11,instagram,social,63,84,56,0.67,2,499.2
2025-11-11,instagram,social,110,155,86,0.56,2,477.73
2025-11-11,google,cpc,107,139,93,0.67,3,791.31
2025-11-12,instagram,social,129,162,84,0.52,4,986.54
2025-11-12,direct,(none),46,68,40,0.6,2,647.6
2025-11-12,google,organic,78,95,57,0.61,1,283.66
2025-11-12,google,cpc,24,32,22,0.7,1,276.48
2025-11-12,tiktok,social,33,42,29,0.7,1,295.96
2025-11-12,instagram,social,123,153,104,0.69,2,549.49
2025-11-12,direct,(none),29,40,27,0.69,0,0.0
2025-11-12,email,newsletter,72,95,48,0.51,2,514.51
2025-11-13,direct,(none),329,432,277,0.64,30,5615.55
2025-11-13,instagram,social,351,524,327,0.62,30,7364.6
2025-11-13,google,organic,334,450,313,0.7,29,6282.1
2025-11-13,tiktok,social,236,348,222,0.64,18,3408.83
2025-11-13,google,cpc,275,381,242,0.64,24,5046.4
2025-11-13,email,newsletter,56,70,51,0.74,3,596.01
2025-11-13,google,organic,307,417,259,0.62,25,5972.09
2025-11-13,instagram,social,261,343,223,0.65,18,3113.41
2025-11-13,google,organic,168,230,128,0.56,12,2586.26
2025-11-14,google,cpc,295,422,259,0.62,19,4239.24
2025-11-14,google,organic,262,386,261,0.68,17,4441.94
2025-11-14,instagram,social,239,311,165,0.53,13,3144.73
2025-11-14,instagram,social,153,195,117,0.6,9,1779.39
2025-11-14,email,newsletter,253,324,212,0.66,16,3806.55
2025-11-14,instagram,social,139,194,128,0.66,8,1869.03
2025-11-14,email,newsletter,162,206,141,0.69,8,2062.8
2025-11-14,instagram,social,104,147,79,0.54,8,1777.01
2025-11-15,instagram,social,235,328,166,0.51,14,3071.91
2025-11-15,direct,(none),55,77,45,0.58,2,429.03
2025-11-15,google,organic,213,257,165,0.64,12,3105.53
2025-11-15,instagram,social,202,277,155,0.56,11,2930.96
2025-11-15,direct,(none),146,202,102,0.51,8,1895.35
2025-11-15,google,cpc,77,95,49,0.52,3,784.03
2025-11-16,google,organic,276,341,221,0.65,12,3167.49
2025-11-16,direct,(none),90,125,64,0.52,6,1562.75
2025-11-16,instagram,social,200,280,146,0.52,13,3333.76
2025-11-16,instagram,social,38,48,30,0.64,1,273.48
2025-11-16,direct,(none),195,242,156,0.65,13,3407.18
2025-11-17,email,newsletter,89,128,78,0.61,5,993.31
2025-11-17,tiktok,social,82,118,72,0.61,4,1072.14
2025-11-17,direct,(none),39,57,35,0.62,2,511.55
2025-11-17,direct,(none),37,54,31,0.58,2,449.46
2025-11-17,google,cpc,130,178,114,0.65,9,2325.33
2025-11-17,tiktok,social,43,58,33,0.58,2,493.22
2025-11-17,google,cpc,41,59,30,0.52,2,543.37
2025-11-17,google,organic,58,83,54,0.66,2,485.98
2025-11-17,email,newsletter,67,100,63,0.64,4,909.49
2025-11-17,google,cpc,63,89,56,0.64,3,809.68
2025-11-17,direct,(none),240,322,192,0.6,16,3939.52
2025-11-17,tiktok,social,237,330,190,0.58,12,3354.15
2025-11-17,google,organic,137,191,129,0.68,8,2007.02
2025-11-17,tiktok,social,41,58,40,0.7,2,468.06
2025-11-17,google,cpc,245,336,202,0.6,12,3028.37
2025-11-17,google,cpc,104,137,79,0.58,6,1667.81
2025-11-18,google,organic,98,127,74,0.58,4,1169.97
2025-11-18,google,cpc,184,225,149,0.67,6,1487.55
2025-11-18,direct,(none),92,122,66,0.55,4,1205.11
2025-11-18,tiktok,social,140,193,104,0.54,6,1495.12
2025-11-18,direct,(none),122,150,102,0.68,4,897.22
2025-11-18,google,organic,63,75,50,0.68,2,455.56
2025-11-18,tiktok,social,158,231,133,0.58,8,2384.64
2025-11-19,direct,(none),75,99,65,0.66,2,645.21
2025-11-19,tiktok,social,118,172,86,0.5,4,948.46
2025-11-19,direct,(none),23,30,20,0.7,0,0.0
2025-11-19,email,newsletter,35,49,29,0.61,1,275.57
2025-11-19,tiktok,social,115,149,97,0.65,4,1180.13
2025-11-19,google,organic,70,91,55,0.61,1,269.62
2025-11-20,google,organic,144,195,120,0.62,8,1870.82
2025-11-20,google,cpc,254,313,164,0.53,11,2699.91
2025-11-20,google,cpc,254,367,229,0.63,17,4804.21
2025-11-20,direct,(none),48,60,36,0.61,2,472.95
2025-11-20,email,newsletter,127,173,119,0.69,5,1238.81
2025-11-20,tiktok,social,111,155,84,0.54,7,1578.51
2025-11-20,google,organic,130,172,118,0.69,7,1868.37
2025-11-21,google,organic,99,124,83,0.67,2,629.86
2025-11-21,direct,(none),78,94,62,0.66,2,594.85
2025-11-21,tiktok,social,84,121,73,0.6,2,645.4
2025-11-21,direct,(none),37,47,30,0.65,1,237.69
2025-11-21,instagram,social,90,119,74,0.63,2,501.34
2025-11-21,instagram,social,50,66,46,0.7,1,300.74
2025-11-21,instagram,social,75,97,59,0.62,1,254.99
2025-11-21,google,cpc,45,54,34,0.64,0,0.0
2025-11-21,google,organic,47,70,47,0.67,1,250.6
2025-11-21,email,newsletter,111,163,110,0.68,4,1162.37
2025-11-21,google,organic,55,75,48,0.65,2,621.68
2025-11-21,tiktok,social,69,85,48,0.57,2,454.52
2025-11-21,tiktok,social,59,75,47,0.63,2,642.37
2025-11-22,instagram,social,192,281,175,0.63,10,2880.2
2025-11-22,google,cpc,121,165,104,0.64,7,1498.48
2025-11-22,google,cpc,151,207,135,0.66,7,1570.8
2025-11-22,google,cpc,137,186,95,0.52,6,1699.05
2025-11-22,google,cpc,190,275,168,0.61,13,3547.75
2025-11-22,tiktok,social,222,280,154,0.55,9,2416.39
2025-11-23,instagram,social,80,107,74,0.69,4,1030.86
2025-11-23,google,cpc,76,113,67,0.6,6,1412.91
2025-11-23,google,organic,103,135,88,0.66,7,1440.8
2025-11-23,direct,(none),232,327,227,0.7,14,3504.72
2025-11-23,google,cpc,204,266,167,0.63,11,2066.01
2025-11-23,direct,(none),127,168,109,0.65,8,1913.88
2025-11-24,google,cpc,90,134,83,0.62,6,1463.14
2025-11-24,email,newsletter,64,85,52,0.61,4,1067.55
2025-11-24,google,organic,246,352,182,0.52,15,4063.65
2025-11-24,email,newsletter,166,228,158,0.69,11,2125.52
2025-11-24,email,newsletter,286,418,257,0.62,21,4691.52
2025-11-24,tiktok,social,88,106,59,0.56,4,953.84
2025-11-24,google,organic,211,259,144,0.56,12,2922.57
2025-11-24,direct,(none),158,233,152,0.65,11,2081.33
2025-11-24,google,organic,78,109,58,0.54,6,1517.49
2025-11-24,tiktok,social,45,65,37,0.58,3,583.56
2025-11-25,instagram,social,74,105,59,0.56,6,1143.75
2025-11-25,google,organic,155,218,145,0.67,12,2419.59
2025-11-26,direct,(none),77,92,56,0.61,2,617.66
2025-11-26,direct,(none),126,175,114,0.65,4,1275.23
2025-11-26,direct,(none),67,83,46,0.56,2,645.47
2025-11-26,email,newsletter,92,114,66,0.59,2,571.73
2025-11-26,google,cpc,149,205,108,0.53,7,1865.59
2025-11-26,instagram,social,94,113,78,0.69,3,917.31
2025-11-26,direct,(none),145,184,117,0.64,5,1501.52
2025-11-26,direct,(none),50,70,35,0.51,2,587.21
2025-11-26,tiktok,social,115,169,94,0.56,2,642.21
2025-11-26,tiktok,social,73,95,58,0.61,3,687.57
2025-11-27,google,organic,133,181,98,0.55,5,1283.39
2025-11-27,tiktok,social,116,170,85,0.5,2,485.76
2025-11-27,instagram,social,40,56,37,0.67,1,304.63
2025-11-27,tiktok,social,42,62,36,0.59,1,250.38
2025-11-27,email,newsletter,50,60,36,0.61,1,311.47
2025-11-27,google,organic,130,189,112,0.6,3,684.99
2025-11-27,direct,(none),58,80,52,0.66,2,546.65
2025-11-27,tiktok,social,134,190,118,0.62,3,797.39
2025-11-27,instagram,social,39,48,28,0.6,1,263.23
2025-11-28,google,cpc,31,39,25,0.66,0,0.0
2025-11-28,instagram,social,47,69,43,0.63,1,308.32
2025-11-28,tiktok,social,125,156,96,0.62,4,1176.96
2025-11-28,tiktok,social,92,133,71,0.54,2,550.93
2025-11-28,direct,(none),43,64,43,0.67,1,246.11
2025-11-28,email,newsletter,61,89,54,0.61,2,458.58
2025-11-28,direct,(none),99,122,63,0.52,2,557.7
2025-11-28,direct,(none),92,110,55,0.51,1,242.2
2025-11-28,email,newsletter,129,159,92,0.58,4,1129.12
2025-11-28,google,cpc,114,150,104,0.7,2,574.48
2025-11-29,direct,(none),108,147,92,0.63,7,1753.31
2025-11-29,email,newsletter,104,155,98,0.63,7,1913.81
2025-11-29,tiktok,social,231,315,217,0.69,17,4358.86
2025-11-29,google,cpc,121,155,101,0.66,6,1320.0
2025-11-29,google,organic,76,98,56,0.57,4,870.62
2025-11-29,google,cpc,231,308,159,0.52,11,2293.8
2025-11-29,email,newsletter,256,355,205,0.58,16,3425.3
2025-11-29,direct,(none),144,182,114,0.63,9,2063.53
2025-11-30,email,newsletter,134,174,102,0.59,7,1657.08
2025-11-30,instagram,social,200,284,143,0.51,10,2427.49
2025-11-30,tiktok,social,161,230,124,0.54,9,1809.86
2025-11-30,tiktok,social,104,131,69,0.53,6,1166.8
2025-11-30,google,organic,200,292,185,0.64,10,1947.21
2025-11-30,google,cpc,119,157,79,0.5,6,1324.79
2025-11-30,tiktok,social,60,89,53,0.6,4,834.59
2025-11-30,direct,(none),103,139,84,0.6,6,1533.2
2025-11-30,tiktok,social,57,82,43,0.53,2,397.14
2025-12-01,google,cpc,114,164,114,0.7,4,1080.14
2025-12-01,google,organic,145,193,111,0.58,6,1630.02
2025-12-01,direct,(none),45,58,32,0.56,0,0.0
2025-12-01,direct,(none),87,126,73,0.59,3,775.68
2025-12-01,tiktok,social,118,154,83,0.54,4,1260.25
2025-12-01,direct,(none),38,53,32,0.61,0,0.0
2025-12-01,google,cpc,94,116,74,0.64,1,288.78
2025-12-01,instagram,social,119,178,114,0.64,4,1256.38
2025-12-01,instagram,social,75,104,70,0.68,1,227.86
2025-12-01,google,organic,89,107,55,0.52,2,587.75
2025-12-02,tiktok,social,353,524,362,0.69,28,6261.7
2025-12-02,google,organic,82,120,83,0.69,7,1546.18
2025-12-02,google,organic,353,465,323,0.69,24,4714.98
2025-12-02,google,organic,268,338,231,0.68,19,3940.49
2025-12-02,tiktok,social,131,178,129,0.73,11,2079.86
2025-12-02,google,organic,87,130,87,0.67,7,1373.3
2025-12-02,email,newsletter,229,338,194,0.58,23,4981.33
2025-12-02,google,organic,161,233,166,0.71,15,3406.81
2025-12-02,email,newsletter,122,173,129,0.75,12,2584.42
2025-12-02,direct,(none),168,204,137,0.67,12,2532.44
2025-12-02,google,cpc,226,278,177,0.64,19,4003.15
2025-12-02,tiktok,social,112,160,113,0.71,11,2439.02
2025-12-02,tiktok,social,312,397,218,0.55,20,3799.71
2025-12-03,direct,(none),55,78,53,0.69,4,1008.79
2025-12-03,email,newsletter,209,266,158,0.6,12,2450.82
2025-12-03,email,newsletter,115,162,110,0.68,8,1747.89
2025-12-03,tiktok,social,196,238,161,0.68,13,3098.58
2025-12-03,instagram,social,70,89,55,0.62,4,1008.18
2025-12-03,tiktok,social,196,270,161,0.6,15,2987.38
2025-12-03,google,organic,124,151,93,0.62,9,2232.31
2025-12-03,direct,(none),111,163,103,0.63,7,1509.0
2025-12-03,google,cpc,199,285,172,0.6,12,2980.62
2025-12-03,google,cpc,104,152,100,0.66,9,1710.72
2025-12-03,google,cpc,261,339,190,0.56,18,4556.01
2025-12-04,instagram,social,224,311,174,0.56,14,2844.64
2025-12-04,email,newsletter,137,198,99,0.5,7,1757.98
2025-12-04,instagram,social,197,245,152,0.62,10,2821.61
2025-12-04,google,cpc,204,252,149,0.6,8,1670.02
2025-12-04,direct,(none),235,294,160,0.55,12,2412.49
2025-12-04,instagram,social,202,287,187,0.65,9,2309.52
2025-12-05,direct,(none),113,157,102,0.65,4,1269.27
2025-12-05,google,organic,114,145,90,0.62,2,584.52
2025-12-05,tiktok,social,69,102,56,0.56,3,675.97
2025-12-05,instagram,social,50,69,37,0.54,2,530.67
2025-12-05,direct,(none),21,26,17,0.69,0,0.0
2025-12-05,instagram,social,102,128,76,0.6,1,292.1
2025-12-05,instagram,social,75,92,64,0.7,2,529.36
2025-12-06,google,cpc,264,336,193,0.58,21,3931.18
2025-12-06,direct,(none),241,334,240,0.72,17,4184.51
2025-12-06,google,organic,302,389,242,0.62,23,4634.18
2025-12-06,tiktok,social,54,79,51,0.65,4,738.16
2025-12-07,google,cpc,187,264,184,0.7,12,2766.13
2025-12-07,instagram,social,198,284,195,0.69,15,3547.79
2025-12-07,email,newsletter,64,93,60,0.65,3,669.05
2025-12-07,instagram,social,239,300,189,0.63,14,2798.86
2025-12-07,google,organic,104,134,76,0.57,5,1216.15
2025-12-07,direct,(none),64,90,55,0.62,3,643.88
2025-12-08,email,newsletter,124,177,122,0.69,5,1300.63
2025-12-08,email,newsletter,219,280,189,0.68,12,3192.14
2025-12-08,instagram,social,113,149,82,0.55,5,1129.74
2025-12-08,google,cpc,60,84,55,0.66,3,697.38
2025-12-08,google,cpc,68,95,50,0.53,4,1074.13
2025-12-08,email,newsletter,136,164,110,0.67,6,1569.58
2025-12-08,instagram,social,83,111,70,0.64,5,1193.41
2025-12-08,direct,(none),59,77,41,0.53,3,696.04
2025-12-09,google,organic,91,132,72,0.55,3,909.89
2025-12-09,instagram,social,69,90,61,0.68,2,523.13
2025-12-09,tiktok,social,110,153,104,0.68,5,1562.14
2025-12-09,google,organic,115,142,85,0.6,4,1048.42
2025-12-09,tiktok,social,89,121,60,0.5,2,500.2
2025-12-09,email,newsletter,137,177,91,0.52,4,1280.32
2025-12-09,instagram,social,73,100,53,0.54,1,302.17
2025-12-09,direct,(none),86,126,84,0.67,2,522.35
2025-12-09,google,organic,140,173,106,0.61,4,1106.97
2025-12-09,tiktok,social,84,119,80,0.68,2,613.59
2025-12-10,tiktok,social,72,89,51,0.57,2,470.66
2025-12-10,google,organic,38,48,28,0.59,1,229.53
2025-12-10,email,newsletter,66,84,46,0.55,2,620.34
2025-12-10,email,newsletter,59,85,44,0.53,2,584.94
2025-12-10,tiktok,social,28,39,21,0.54,0,0.0
2025-12-10,instagram,social,78,108,63,0.59,1,320.96
2025-12-10,instagram,social,52,67,44,0.66,1,299.38
2025-12-10,google,cpc,142,176,105,0.6,3,795.37
2025-12-10,google,organic,102,130,76,0.59,4,1135.1
2025-12-11,google,cpc,87,125,84,0.68,2,646.98
2025-12-11,google,cpc,33,46,30,0.67,0,0.0
2025-12-11,email,newsletter,130,184,106,0.58,4,1219.7
2025-12-11,google,organic,84,109,62,0.57,2,480.51
2025-12-11,tiktok,social,127,158,107,0.68,5,1429.94
2025-12-11,tiktok,social,89,107,56,0.53,3,722.88
2025-12-11,google,cpc,120,157,79,0.51,5,1235.4
2025-12-11,instagram,social,108,147,98,0.67,3,727.42
2025-12-11,email,newsletter,26,36,20,0.57,1,259.48
2025-12-11,google,organic,24,35,22,0.63,1,277.37
2025-12-11,google,cpc,67,97,57,0.59,1,290.19
2025-12-11,google,organic,108,135,87,0.65,4,943.6
2025-12-12,tiktok,social,149,180,116,0.65,7,1939.94
2025-12-12,instagram,social,58,81,45,0.57,3,813.87
2025-12-12,email,newsletter,114,146,91,0.63,5,1214.67
2025-12-12,email,newsletter,126,181,109,0.61,7,1864.28
2025-12-12,instagram,social,242,301,161,0.54,15,3937.27
2025-12-12,tiktok,social,250,340,231,0.68,15,4034.49
2025-12-12,google,cpc,138,193,118,0.61,10,2023.46
2025-12-12,instagram,social,123,179,98,0.55,9,2483.2
2025-12-12,google,organic,47,58,34,0.6,2,424.09
2025-12-12,email,newsletter,174,247,154,0.63,11,2388.23
2025-12-12,direct,(none),97,128,72,0.57,6,1613.17
2025-12-13,tiktok,social,90,134,77,0.58,7,1611.93
2025-12-13,google,organic,66,82,44,0.55,3,786.08
2025-12-13,tiktok,social,72,87,53,0.61,4,983.04
2025-12-13,google,cpc,117,166,103,0.62,6,1188.94
2025-12-13,direct,(none),64,86,59,0.7,4,1009.22
2025-12-13,tiktok,social,199,249,160,0.64,11,2300.66
2025-12-13,google,cpc,60,85,48,0.57,4,949.39
2025-12-13,google,cpc,111,152,77,0.51,6,1408.68
2025-12-13,direct,(none),185,261,162,0.62,12,2526.77
2025-12-13,tiktok,social,98,138,74,0.54,6,1404.5
2025-12-14,tiktok,social,192,237,131,0.55,12,3240.72
2025-12-14,tiktok,social,91,129,77,0.6,5,1272.8
2025-12-14,google,organic,96,143,91,0.64,5,1314.65
2025-12-14,email,newsletter,79,102,61,0.6,4,883.43
2025-12-14,google,organic,194,252,160,0.64,8,2037.3
2025-12-14,tiktok,social,180,267,173,0.65,9,2334.86
2025-12-15,direct,(none),116,169,98,0.58,3,913.45
2025-12-15,google,organic,75,104,56,0.54,2,603.0
2025-12-15,tiktok,social,21,30,16,0.54,0,0.0
2025-12-15,google,cpc,74,102,51,0.5,1,260.23
2025-12-15,instagram,social,32,39,21,0.55,0,0.0
2025-12-15,direct,(none),129,167,108,0.65,3,960.21
2025-12-16,instagram,social,93,112,71,0.64,2,496.1
2025-12-16,direct,(none),36,47,26,0.56,1,263.93
2025-12-17,email,newsletter,87,114,62,0.55,2,463.22
2025-12-17,email,newsletter,74,98,49,0.5,1,279.36
2025-12-17,google,organic,118,154,98,0.64,4,1246.15
2025-12-17,google,organic,97,125,81,0.65,2,491.13
2025-12-17,google,organic,73,94,48,0.51,3,880.59
2025-12-17,google,cpc,122,182,113,0.62,5,1260.33
2025-12-17,email,newsletter,141,173,87,0.5,5,1415.91
2025-12-17,tiktok,social,149,185,122,0.66,6,1716.85
2025-12-17,instagram,social,59,73,45,0.62,2,597.88
2025-12-17,tiktok,social,112,135,75,0.56,2,626.99
2025-12-17,tiktok,social,56,81,43,0.54,2,458.68
2025-12-18,direct,(none),103,130,82,0.64,2,553.02
2025-12-18,email,newsletter,86,103,65,0.64,2,547.82
2025-12-18,google,cpc,26,34,18,0.54,1,234.06
2025-12-18,email,newsletter,62,90,62,0.7,1,265.06
2025-12-18,email,newsletter,40,51,27,0.54,0,0.0
2025-12-18,google,cpc,49,60,37,0.62,2,512.49
2025-12-19,direct,(none),25,35,21,0.62,0,0.0
2025-12-19,email,newsletter,121,170,116,0.69,3,865.64
2025-12-19,instagram,social,98,127,64,0.51,2,611.73
2025-12-19,tiktok,social,110,151,95,0.64,5,1454.62
2025-12-19,direct,(none),27,40,23,0.6,0,0.0
2025-12-19,google,cpc,23,32,21,0.68,0,0.0
2025-12-19,google,cpc,60,78,43,0.55,2,639.02
2025-12-19,instagram,social,120,145,98,0.68,4,1238.47
2025-12-19,google,organic,136,193,112,0.58,4,901.7
2025-12-19,instagram,social,22,31,16,0.53,0,0.0
2025-12-19,email,newsletter,76,103,57,0.56,2,479.77
2025-12-20,email,newsletter,95,115,80,0.7,5,1000.75
2025-12-20,tiktok,social,58,78,49,0.64,3,813.84
2025-12-20,tiktok,social,239,330,182,0.55,14,2960.63
2025-12-20,google,organic,55,75,39,0.53,4,915.51
2025-12-20,tiktok,social,93,136,86,0.63,6,1172.41
